Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
2025-03-13 09:00:00,15.69,22.55,1.694,3.98,146.6,0.0,809.223,-0.211
2025-03-13 10:00:00,17.87,20.13,2.352,4.17,170.9,0.0,809.792,0.213
2025-03-13 11:00:00,20.47,17.75,2.467,5.25,175.7,0.0,809.608,0.424
2025-03-13 12:00:00,24.93,16.69,2.342,6.26,187.0,0.0,811.971,1.194
2025-03-13 13:00:00,28.71,16.14,3.782,8.72,215.5,0.0,813.884,1.652
2025-03-13 14:00:00,28.36,14.51,5.472,9.94,218.8,0.0,810.898,1.574
2025-03-13 15:00:00,30.02,12.83,5.639,10.12,220.3,0.0,810.994,1.613
2025-03-13 16:00:00,30.4,12.95,5.342,10.11,231.2,0.0,809.976,1.41
2025-03-13 17:00:00,28.91,11.7,5.861,11.46,247.9,0.0,807.228,0.814
2025-03-13 18:00:00,26.55,10.62,5.934,10.51,265.1,0.0,804.407,-0.187
2025-03-13 19:00:00,25.28,10.49,5.602,10.39,262.6,0.0,804.814,-0.411
2025-03-13 20:00:00,23.52,10.84,3.558,7.75,257.4,0.0,805.367,-0.44
2025-03-13 21:00:00,21.97,12.04,2.101,5.19,253.5,0.0,805.918,-0.496
2025-03-13 22:00:00,21.08,15.09,2.98,6.06,248.1,0.0,806.463,-0.531
2025-03-13 23:00:00,19.82,16.98,3.525,6.32,243.7,0.0,806.984,-0.575
2025-03-14 00:00:00,18.61,17.12,4.104,7.69,246.2,0.0,807.041,-0.611
2025-03-14 01:00:00,17.7,15.87,3.515,6.93,255.9,0.0,806.757,-0.632
2025-03-14 02:00:00,15.83,17.33,1.921,3.58,160.2,0.0,806.223,-0.667
2025-03-14 03:00:00,14.59,20.43,2.869,5.38,134.6,0.0,805.784,-0.734
2025-03-14 04:00:00,14.53,20.22,2.547,4.71,159.1,0.0,805.498,-0.731
2025-03-14 05:00:00,13.9,21.07,2.294,7.7,237.2,0.0,805.346,-0.728
2025-03-14 06:00:00,13.12,22.4,1.431,3.18,335.3,0.0,805.621,-0.722
2025-03-14 07:00:00,12.61,23.48,1.136,3.59,224.5,0.0,805.931,-0.7
2025-03-14 08:00:00,13.73,22.81,0.788,1.59,123.3,0.0,806.379,-0.544
2025-03-14 09:00:00,16.12,20.28,1.213,3.15,184.5,0.0,807.135,-0.192
2025-03-14 10:00:00,18.0,19.54,2.463,5.56,188.6,0.0,807.533,0.221
2025-03-14 11:00:00,20.53,16.78,4.245,8.92,202.7,0.0,807.29,0.476
2025-03-14 12:00:00,21.98,13.55,6.761,12.74,242.4,0.0,806.784,0.612
2025-03-14 13:00:00,23.28,13.06,6.797,12.27,252.1,0.0,805.894,0.661
2025-03-14 14:00:00,24.39,12.36,6.931,13.16,248.6,0.0,804.708,0.636
2025-03-14 15:00:00,25.59,10.23,7.323,13.63,254.0,0.0,803.779,0.563
2025-03-14 16:00:00,25.83,8.48,8.021,14.89,246.8,0.0,803.088,0.367
2025-03-14 17:00:00,25.84,8.26,7.769,14.31,250.8,0.0,802.762,0.124
2025-03-14 18:00:00,25.16,8.57,7.933,13.87,253.0,0.0,802.853,-0.084
2025-03-14 19:00:00,23.94,10.68,6.372,11.84,274.5,0.0,802.764,-0.402
2025-03-14 20:00:00,22.48,12.12,3.996,8.79,261.4,0.0,802.746,-0.454
2025-03-14 21:00:00,21.35,13.59,1.85,4.92,234.0,0.0,803.282,-0.502
2025-03-14 22:00:00,20.2,14.41,2.134,5.16,232.5,0.0,803.956,-0.569
2025-03-14 23:00:00,18.46,17.21,3.038,6.67,211.8,0.0,804.272,-0.596
2025-03-15 00:00:00,17.14,19.33,3.621,6.11,213.6,0.0,804.232,-0.633
2025-03-15 01:00:00,15.6,21.23,2.189,4.59,199.5,0.0,804.059,-0.674
2025-03-15 02:00:00,14.44,22.61,2.937,6.54,197.2,0.0,803.417,-0.713
2025-03-15 03:00:00,13.83,24.19,2.35,5.96,179.6,0.0,802.992,-0.734
2025-03-15 04:00:00,13.58,24.7,3.501,6.61,159.6,0.0,802.646,-0.745
2025-03-15 05:00:00,12.29,27.36,2.453,4.92,222.1,0.0,802.77,-0.7
2025-03-15 06:00:00,11.42,27.99,1.253,2.61,79.9,0.0,802.968,-0.672
2025-03-15 07:00:00,12.01,25.04,1.944,4.37,294.3,0.0,803.688,-0.683
2025-03-15 08:00:00,12.94,22.58,1.543,3.29,273.2,0.0,804.272,-0.528
2025-03-15 09:00:00,14.74,22.09,2.906,5.05,226.8,0.0,804.591,-0.202
2025-03-15 10:00:00,17.09,20.01,1.941,4.41,175.8,0.0,805.247,0.244
2025-03-15 11:00:00,19.52,18.9,5.104,11.57,207.3,0.0,805.231,0.468
2025-03-15 12:00:00,21.57,13.0,5.753,12.0,215.4,0.0,804.66,0.618
2025-03-15 13:00:00,23.67,7.38,5.589,11.62,227.2,0.0,803.619,0.686
2025-03-15 14:00:00,24.31,8.11,6.578,12.76,248.3,0.0,802.709,0.513
2025-03-15 15:00:00,25.1,6.24,6.597,12.24,231.6,0.0,801.706,0.481
2025-03-15 16:00:00,25.76,5.96,6.865,12.77,246.7,0.0,800.95,0.319
2025-03-15 17:00:00,25.45,5.97,7.232,13.07,245.0,0.0,800.706,0.069
2025-03-15 18:00:00,24.26,6.22,6.303,12.54,244.3,0.0,801.093,-0.213
2025-03-15 19:00:00,22.84,7.3,3.106,7.88,272.7,0.0,801.687,-0.424
2025-03-15 20:00:00,21.5,7.59,1.835,6.09,310.2,0.0,802.077,-0.498
2025-03-15 21:00:00,20.84,8.36,1.698,4.51,204.5,0.0,802.664,-0.55
2025-03-15 22:00:00,20.0,9.23,2.19,5.34,268.8,0.0,803.274,-0.588
2025-03-15 23:00:00,18.91,10.12,3.994,7.21,251.3,0.0,803.753,-0.614
2025-03-16 00:00:00,18.69,10.61,2.733,7.07,225.8,0.0,804.191,-0.612
2025-03-16 01:00:00,16.33,13.09,1.92,5.59,142.1,0.0,804.111,-0.652
2025-03-16 02:00:00,15.37,13.48,1.272,2.62,72.7,0.0,803.762,-0.716
2025-03-16 03:00:00,14.53,13.98,1.727,3.69,122.7,0.0,803.571,-0.73
2025-03-16 04:00:00,13.63,16.3,1.712,3.07,94.6,0.0,803.488,-0.723
2025-03-16 05:00:00,13.5,17.94,1.142,2.17,106.5,0.0,803.721,-0.697
2025-03-16 06:00:00,12.57,19.49,2.134,4.33,312.5,0.0,804.24,-0.7
2025-03-16 07:00:00,10.3,22.07,3.245,4.73,8.5,0.0,805.264,-0.645
2025-03-16 08:00:00,10.43,22.49,2.427,3.48,9.2,0.0,806.159,-0.553
2025-03-16 09:00:00,14.81,17.4,1.475,3.32,335.6,0.0,807.069,-0.233
2025-03-16 10:00:00,18.88,15.72,1.853,3.86,184.4,0.0,807.963,0.26
2025-03-16 11:00:00,21.36,14.5,1.99,3.94,193.5,0.0,808.282,0.502
2025-03-16 12:00:00,25.61,13.61,2.449,7.06,189.6,0.0,811.916,1.472
2025-03-16 13:00:00,28.4,12.73,2.068,5.49,192.0,0.0,814.051,1.647
2025-03-16 14:00:00,30.16,11.1,2.087,5.06,166.4,0.0,814.008,1.647
2025-03-16 15:00:00,31.53,10.48,2.182,5.46,178.3,0.0,813.407,1.643
2025-03-16 16:00:00,31.74,10.38,2.125,5.55,152.9,0.0,812.711,1.502
2025-03-16 17:00:00,31.88,8.56,2.52,6.96,171.6,0.0,812.003,1.281
2025-03-16 18:00:00,29.77,9.5,2.872,8.24,112.6,0.0,810.149,0.829
2025-03-16 19:00:00,22.95,19.04,5.251,9.8,62.9,0.0,806.263,-0.415
2025-03-16 20:00:00,19.1,26.79,4.78,10.91,48.8,0.0,807.291,-0.512
2025-03-16 21:00:00,16.67,32.12,2.63,7.15,62.2,0.0,808.651,-0.601
2025-03-16 22:00:00,14.43,36.74,5.682,11.28,57.8,0.0,809.505,-0.69
2025-03-16 23:00:00,12.93,40.28,5.039,9.96,67.4,0.0,810.389,-0.756
2025-03-17 00:00:00,11.75,43.69,5.322,9.9,59.2,0.0,810.857,-0.757
2025-03-17 01:00:00,10.9,46.43,3.92,7.95,44.3,0.0,811.128,-0.712
2025-03-17 02:00:00,10.17,48.7,3.552,8.53,60.7,0.0,811.078,-0.66
2025-03-17 03:00:00,9.63,50.61,3.637,7.69,25.2,0.0,810.775,-0.638
2025-03-17 04:00:00,8.91,52.76,2.907,5.67,2.6,0.0,810.737,-0.621
2025-03-17 05:00:00,9.34,51.48,3.39,8.31,40.0,0.0,810.829,-0.62
2025-03-17 06:00:00,8.68,54.36,2.265,6.94,16.1,0.0,811.209,-0.62
2025-03-17 07:00:00,7.26,59.59,2.433,5.32,341.9,0.0,812.124,-0.5
2025-03-17 08:00:00,7.89,56.75,2.665,5.77,347.9,0.0,812.676,-0.419
2025-03-17 09:00:00,11.24,45.13,2.888,6.82,29.4,0.0,812.889,-0.245
2025-03-17 10:00:00,14.42,36.15,2.622,5.94,49.1,0.0,813.348,0.149
2025-03-17 11:00:00,17.34,28.89,3.83,7.53,80.3,0.0,813.359,0.404
2025-03-17 12:00:00,20.06,22.08,4.721,10.24,81.0,0.0,813.008,0.566
2025-03-17 13:00:00,22.39,16.85,4.158,8.8,84.5,0.0,812.045,0.657
2025-03-17 14:00:00,26.63,15.41,3.472,9.04,72.1,0.0,814.779,1.438
2025-03-17 15:00:00,29.27,13.25,2.689,7.87,12.7,0.0,816.176,1.63
2025-03-17 16:00:00,30.81,12.43,1.818,4.53,319.8,0.0,816.054,1.493
2025-03-17 17:00:00,29.11,12.08,3.161,6.97,85.4,0.0,813.46,1.174
2025-03-17 18:00:00,25.15,11.48,4.599,7.83,71.3,0.0,808.327,-0.144
2025-03-17 19:00:00,22.83,18.46,4.842,8.95,62.6,0.0,808.617,-0.42
2025-03-17 20:00:00,19.92,27.12,4.5,8.93,50.8,0.0,809.134,-0.514
2025-03-17 21:00:00,17.78,32.79,3.082,5.59,12.1,0.0,809.722,-0.591
2025-03-17 22:00:00,16.31,38.17,2.516,5.52,47.7,0.0,810.36,-0.631
2025-03-17 23:00:00,15.67,39.74,1.671,3.78,73.6,0.0,810.597,-0.662
2025-03-18 00:00:00,14.24,45.57,2.542,4.35,60.7,0.0,810.597,-0.694
2025-03-18 01:00:00,13.01,50.27,1.849,4.55,6.9,0.0,810.619,-0.738
2025-03-18 02:00:00,11.9,55.41,2.493,5.84,25.2,0.0,810.153,-0.715
2025-03-18 03:00:00,11.45,58.12,3.251,4.95,357.9,0.0,809.6,-0.69
2025-03-18 04:00:00,10.65,57.26,3.217,4.72,358.8,0.0,809.184,-0.678
2025-03-18 05:00:00,10.35,56.33,2.222,3.83,16.2,0.0,809.143,-0.659
2025-03-18 06:00:00,9.95,57.04,2.126,3.22,7.5,0.0,809.214,-0.637
2025-03-18 07:00:00,9.25,58.36,2.087,3.25,9.5,0.0,809.504,-0.624
2025-03-18 08:00:00,10.5,53.71,1.099,1.97,6.3,0.0,809.921,-0.545
2025-03-18 09:00:00,13.86,47.65,1.058,2.12,192.1,0.0,810.639,-0.232
2025-03-18 10:00:00,17.54,38.14,1.119,2.85,196.9,0.0,811.259,0.229
2025-03-18 11:00:00,20.1,33.11,2.964,5.6,165.0,0.0,811.149,0.48
2025-03-18 12:00:00,23.7,26.96,3.111,6.56,177.4,0.0,811.38,0.81
2025-03-18 13:00:00,27.9,22.75,3.948,8.22,175.5,0.0,814.101,1.646
2025-03-18 14:00:00,28.64,19.48,4.967,11.15,191.9,0.0,812.601,1.585
2025-03-18 15:00:00,29.29,18.52,5.113,11.08,211.9,0.0,811.037,1.431
2025-03-18 16:00:00,29.2,17.55,4.991,9.65,229.7,0.0,809.759,1.186
2025-03-18 17:00:00,26.78,16.64,5.213,9.55,221.0,0.0,806.344,0.158
2025-03-18 18:00:00,26.34,15.99,4.286,8.72,214.4,0.0,806.108,-0.136
2025-03-18 19:00:00,25.28,17.62,3.512,6.06,227.3,0.0,806.297,-0.404
2025-03-18 20:00:00,23.69,21.09,2.627,4.59,235.2,0.0,806.38,-0.456
2025-03-18 21:00:00,22.13,24.31,1.239,2.98,320.4,0.0,806.713,-0.489
2025-03-18 22:00:00,21.2,26.26,1.556,3.14,155.8,0.0,807.232,-0.548
2025-03-18 23:00:00,20.36,27.84,1.964,3.96,178.5,0.0,807.561,-0.574
2025-03-19 00:00:00,19.88,29.14,2.376,5.55,208.7,0.0,807.605,-0.586
2025-03-19 01:00:00,18.96,30.7,2.14,4.52,223.3,0.0,807.469,-0.606
2025-03-19 02:00:00,18.53,32.96,3.2,7.12,222.9,0.0,807.249,-0.61
2025-03-19 03:00:00,17.25,38.16,1.966,6.19,187.9,0.0,807.088,-0.629
2025-03-19 04:00:00,16.02,41.72,1.998,3.78,175.3,0.0,806.915,-0.663
2025-03-19 05:00:00,15.09,44.72,2.343,3.67,158.6,0.0,806.84,-0.698
2025-03-19 06:00:00,14.22,46.96,1.271,2.33,180.6,0.0,807.144,-0.719
2025-03-19 07:00:00,13.23,48.13,1.187,2.84,151.7,0.0,807.529,-0.717
2025-03-19 08:00:00,14.49,40.76,0.704,1.77,89.7,0.0,808.05,-0.534
2025-03-19 09:00:00,16.62,33.1,1.842,3.87,162.1,0.0,808.878,-0.17
2025-03-19 10:00:00,19.23,30.75,2.595,4.83,154.5,0.0,809.175,0.25
2025-03-19 11:00:00,22.16,22.65,2.871,6.23,151.5,0.0,808.832,0.424
2025-03-19 12:00:00,25.94,14.7,3.729,8.26,231.3,0.0,809.708,1.027
2025-03-19 13:00:00,27.89,12.49,4.038,8.91,226.6,0.0,810.281,1.401
2025-03-19 14:00:00,29.49,13.36,2.967,7.28,199.6,0.0,811.768,1.348
2025-03-19 15:00:00,25.62,10.83,5.537,10.62,208.6,0.0,805.815,0.122
2025-03-19 16:00:00,25.96,9.47,4.728,8.76,220.3,0.0,805.103,0.141
2025-03-19 17:00:00,26.1,8.64,3.643,7.19,217.0,0.0,804.717,-0.031
2025-03-19 18:00:00,25.47,8.84,3.675,6.83,216.5,0.0,804.81,-0.308
2025-03-19 19:00:00,24.47,10.1,2.486,5.51,212.7,0.0,805.144,-0.42
2025-03-19 20:00:00,23.18,10.92,1.161,3.05,195.1,0.0,805.4,-0.484
2025-03-19 21:00:00,21.4,14.49,1.972,6.56,50.8,0.0,805.579,-0.494
2025-03-19 22:00:00,18.42,34.7,6.386,13.11,77.6,0.0,806.5,-0.582
2025-03-19 23:00:00,16.68,38.13,6.387,14.8,75.9,0.0,807.113,-0.627
2025-03-20 00:00:00,15.35,45.13,4.869,13.46,70.5,0.0,807.873,-0.65
2025-03-20 01:00:00,14.23,57.56,3.033,10.33,60.7,0.0,808.183,-0.682
2025-03-20 02:00:00,13.51,67.5,3.316,10.06,55.6,0.0,808.082,-0.722
2025-03-20 03:00:00,12.71,73.26,3.296,9.23,69.0,0.0,807.726,-0.733
2025-03-20 04:00:00,12.12,74.65,3.938,9.4,83.9,0.0,807.792,-0.721
2025-03-20 05:00:00,11.74,75.98,4.036,7.93,78.7,0.0,807.975,-0.732
2025-03-20 06:00:00,11.41,76.03,5.266,10.03,68.6,0.0,808.424,-0.7
2025-03-20 07:00:00,11.21,74.13,4.928,9.21,79.2,0.0,808.999,-0.706
2025-03-20 08:00:00,11.0,69.23,4.989,9.53,73.5,0.0,809.825,-0.619
2025-03-20 09:00:00,11.35,62.34,5.946,11.32,81.9,0.0,810.613,-0.458
2025-03-20 10:00:00,12.82,56.58,4.808,10.72,81.1,0.0,811.153,-0.176
2025-03-20 11:00:00,14.65,50.76,5.309,10.8,72.6,0.0,811.243,0.123
2025-03-20 12:00:00,16.43,44.49,5.627,11.59,75.8,0.0,810.744,0.401
2025-03-20 13:00:00,18.68,36.28,5.957,11.81,95.7,0.0,809.754,0.53
2025-03-20 14:00:00,19.9,33.08,5.911,11.86,101.8,0.0,808.705,0.538
2025-03-20 15:00:00,21.0,30.64,5.542,10.37,98.0,0.0,807.714,0.465
2025-03-20 16:00:00,20.84,30.44,5.972,10.69,82.9,0.0,807.088,0.372
2025-03-20 17:00:00,19.82,33.16,6.127,11.75,82.8,0.0,806.764,0.015
2025-03-20 18:00:00,18.45,36.77,6.563,13.16,81.5,0.0,806.669,-0.2
2025-03-20 19:00:00,15.56,44.64,6.73,13.04,71.2,0.0,806.775,-0.541
2025-03-20 20:00:00,12.95,52.74,5.666,12.06,60.1,0.0,807.362,-0.676
2025-03-20 21:00:00,11.24,60.16,3.736,10.78,67.2,0.0,808.086,-0.751
2025-03-20 22:00:00,10.33,65.2,1.915,4.97,291.6,0.0,808.855,-0.712
2025-03-20 23:00:00,9.57,69.99,2.349,6.93,35.2,0.0,809.184,-0.662
2025-03-21 00:00:00,9.1,72.91,3.524,8.61,54.8,0.0,808.979,-0.632
2025-03-21 01:00:00,8.88,74.16,2.219,6.96,69.0,0.0,808.664,-0.624
2025-03-21 02:00:00,8.79,74.54,1.477,4.55,55.7,0.0,808.191,-0.618
2025-03-21 03:00:00,8.8,74.27,1.996,4.61,59.1,0.0,807.86,-0.614
2025-03-21 04:00:00,8.64,74.92,1.891,4.37,44.1,0.0,807.64,-0.612
2025-03-21 05:00:00,8.52,75.27,2.008,3.5,24.9,0.0,807.659,-0.591
2025-03-21 06:00:00,8.02,76.88,1.749,2.67,7.9,0.0,808.027,-0.571
2025-03-21 07:00:00,7.62,77.91,1.895,2.85,5.3,0.0,808.624,-0.49
2025-03-21 08:00:00,8.18,73.74,1.871,4.24,345.7,0.0,809.022,-0.449
2025-03-21 09:00:00,10.79,63.98,2.601,4.04,345.1,0.0,809.196,-0.274
2025-03-21 10:00:00,15.64,49.15,1.444,3.28,200.4,0.0,809.757,0.16
2025-03-21 11:00:00,18.77,39.41,2.503,6.14,181.1,0.0,809.942,0.45
2025-03-21 12:00:00,21.47,31.89,3.116,6.65,194.1,0.0,809.319,0.59
2025-03-21 13:00:00,24.75,29.09,2.982,7.23,180.5,0.0,810.635,1.241
2025-03-21 14:00:00,26.38,25.83,4.082,8.67,213.9,0.0,809.29,1.301
2025-03-21 15:00:00,26.64,24.1,4.041,7.86,216.2,0.0,807.997,1.03
2025-03-21 16:00:00,26.28,21.71,4.511,9.1,224.1,0.0,805.496,0.441
2025-03-21 17:00:00,25.99,19.59,4.01,7.85,237.4,0.0,804.719,0.057
2025-03-21 18:00:00,25.68,19.53,3.372,7.31,263.8,0.0,804.858,-0.149
2025-03-21 19:00:00,24.34,18.95,2.781,5.95,286.2,0.0,805.19,-0.399
2025-03-21 20:00:00,23.17,21.23,1.283,3.79,298.0,0.0,805.81,-0.426
2025-03-21 21:00:00,22.25,23.03,0.817,1.63,308.9,0.0,806.421,-0.449
2025-03-21 22:00:00,21.89,25.23,2.031,6.02,247.0,0.0,807.159,-0.485
2025-03-21 23:00:00,21.05,31.34,2.125,5.36,174.2,0.0,807.758,-0.507
2025-03-22 00:00:00,20.48,32.78,1.46,3.46,114.8,0.0,808.204,-0.542
2025-03-22 01:00:00,19.54,37.69,1.728,3.8,111.4,0.0,808.133,-0.567
2025-03-22 02:00:00,18.43,40.78,1.163,2.21,7.3,0.0,807.582,-0.591
2025-03-22 03:00:00,17.65,42.7,1.089,2.46,320.9,0.0,806.972,-0.603
2025-03-22 04:00:00,16.97,45.13,0.936,2.81,190.1,0.0,806.672,-0.617
2025-03-22 05:00:00,16.54,46.45,1.036,2.12,261.0,0.0,806.592,-0.629
2025-03-22 06:00:00,16.15,47.25,1.039,2.43,16.6,0.0,806.749,-0.643
2025-03-22 07:00:00,15.35,49.27,1.458,2.18,67.7,0.0,807.105,-0.665
2025-03-22 08:00:00,15.58,48.35,1.467,2.56,91.9,0.0,807.691,-0.514
2025-03-22 09:00:00,17.03,43.94,2.06,3.53,148.2,0.0,808.415,-0.259
2025-03-22 10:00:00,18.75,36.6,2.238,4.08,163.6,0.0,808.849,-0.061
2025-03-22 11:00:00,20.02,31.96,2.245,4.34,161.1,0.0,809.026,-0.028
2025-03-22 12:00:00,22.19,25.7,2.819,5.16,180.5,0.0,808.505,0.196
2025-03-22 13:00:00,23.46,24.01,3.631,7.81,212.6,0.0,807.595,0.279
2025-03-22 14:00:00,24.8,23.68,3.179,8.35,206.3,0.0,806.944,0.505
2025-03-22 15:00:00,27.48,23.23,4.052,8.41,202.8,0.0,808.437,0.967
2025-03-22 16:00:00,25.47,22.94,3.649,6.83,230.6,0.0,804.796,0.124
2025-03-22 17:00:00,27.54,21.84,2.661,7.44,232.6,0.0,806.322,0.666
2025-03-22 18:00:00,26.26,22.14,3.156,6.63,214.1,0.0,804.702,0.005
2025-03-22 19:00:00,25.04,20.54,2.672,5.91,241.5,0.0,804.412,-0.389
2025-03-22 20:00:00,23.57,20.23,1.946,4.97,212.0,0.0,804.842,-0.427
2025-03-22 21:00:00,22.18,23.85,0.761,1.8,243.5,0.0,805.296,-0.455
2025-03-22 22:00:00,21.62,25.25,1.877,5.59,116.2,0.0,806.205,-0.506
2025-03-22 23:00:00,20.96,25.39,1.581,4.69,131.9,0.0,806.834,-0.532
2025-03-23 00:00:00,18.43,31.88,2.175,3.95,51.4,0.0,806.75,-0.591
2025-03-23 01:00:00,17.68,33.63,1.553,2.97,24.8,0.0,806.87,-0.616
2025-03-23 02:00:00,17.19,33.68,0.9,1.89,88.8,0.0,806.411,-0.637
2025-03-23 03:00:00,15.83,37.64,1.558,2.97,331.1,0.0,806.202,-0.666
2025-03-23 04:00:00,15.46,39.17,1.17,2.39,303.8,0.0,805.959,-0.69
2025-03-23 05:00:00,15.53,38.44,0.62,1.67,339.3,0.0,805.817,-0.714
2025-03-23 06:00:00,14.92,38.98,0.952,2.72,26.0,0.0,806.262,-0.725
2025-03-23 07:00:00,13.51,42.17,2.224,3.77,106.2,0.0,806.711,-0.718
2025-03-23 08:00:00,14.04,40.83,2.035,2.96,124.3,0.0,807.432,-0.48
2025-03-23 09:00:00,16.51,35.06,2.122,3.62,150.9,0.0,808.215,-0.182
2025-03-23 10:00:00,19.38,27.78,2.326,4.22,169.9,0.0,808.741,0.186
2025-03-23 11:00:00,22.71,22.46,2.554,7.48,190.6,0.0,808.444,0.444
2025-03-23 12:00:00,24.54,21.04,4.408,9.92,232.2,0.0,807.797,0.543
2025-03-23 13:00:00,26.98,20.66,4.15,8.25,210.8,0.0,808.996,1.184
2025-03-23 14:00:00,29.47,21.98,3.693,7.62,217.5,0.0,810.907,1.638
2025-03-23 15:00:00,30.67,20.67,3.354,8.46,228.2,0.0,810.855,1.627
2025-03-23 16:00:00,30.82,19.18,3.731,8.38,243.2,0.0,809.206,1.404
2025-03-23 17:00:00,29.12,16.71,4.482,9.85,242.8,0.0,805.731,0.706
2025-03-23 18:00:00,27.32,16.34,3.725,9.03,262.0,0.0,803.353,-0.124
2025-03-23 19:00:00,25.96,17.35,3.477,7.04,285.8,0.0,803.668,-0.384
2025-03-23 20:00:00,24.16,19.55,2.216,4.8,292.8,0.0,804.385,-0.423
2025-03-23 21:00:00,22.87,22.69,2.162,6.53,236.8,0.0,804.882,-0.445
2025-03-23 22:00:00,21.58,26.7,2.204,8.86,252.2,0.0,805.674,-0.487
2025-03-23 23:00:00,20.83,28.57,2.035,5.74,58.5,0.0,806.06,-0.531
2025-03-24 00:00:00,20.08,37.23,1.571,4.69,129.4,0.0,806.09,-0.545
2025-03-24 01:00:00,18.78,41.26,1.719,3.01,350.9,0.0,805.904,-0.595
2025-03-24 02:00:00,17.97,43.71,1.281,3.24,13.9,0.0,805.451,-0.599
2025-03-24 03:00:00,16.39,47.49,1.412,2.91,352.2,0.0,804.9,-0.633
2025-03-24 04:00:00,15.72,48.13,2.325,3.4,24.5,0.0,804.723,-0.643
2025-03-24 05:00:00,14.54,51.03,2.392,3.32,10.1,0.0,804.792,-0.677
2025-03-24 06:00:00,14.56,50.4,1.333,3.86,66.5,0.0,804.909,-0.691
2025-03-24 07:00:00,13.93,51.71,1.411,2.53,64.6,0.0,805.498,-0.69
2025-03-24 08:00:00,14.28,50.38,1.718,2.68,16.9,0.0,806.307,-0.453
2025-03-24 09:00:00,17.83,42.25,1.396,2.57,283.2,0.0,807.187,-0.15
2025-03-24 10:00:00,20.15,36.3,1.986,4.6,173.0,0.0,807.727,0.256
2025-03-24 11:00:00,22.17,28.34,2.531,5.84,172.5,0.0,807.67,0.471
2025-03-24 12:00:00,27.64,22.92,2.184,5.16,179.0,0.0,811.988,1.531
2025-03-24 13:00:00,30.1,17.64,3.463,8.59,190.7,0.0,812.438,1.646
2025-03-24 14:00:00,30.38,15.04,3.834,8.93,233.8,0.0,810.656,1.645
2025-03-24 15:00:00,30.98,14.5,4.256,10.76,243.4,0.0,809.582,1.531
2025-03-24 16:00:00,29.94,12.68,5.315,10.94,228.3,0.0,806.523,0.954
2025-03-24 17:00:00,27.62,11.86,4.399,9.68,217.0,0.0,803.437,-0.027
2025-03-24 18:00:00,27.13,14.0,3.153,5.61,257.5,0.0,803.581,-0.237
2025-03-24 19:00:00,25.81,15.32,2.548,5.12,298.4,0.0,803.886,-0.394
2025-03-24 20:00:00,24.19,17.74,1.905,4.01,272.2,0.0,804.302,-0.416
2025-03-24 21:00:00,21.09,39.86,4.443,12.27,95.5,0.0,805.27,-0.464
2025-03-24 22:00:00,18.49,56.19,3.384,10.49,62.0,0.0,806.336,-0.546
2025-03-24 23:00:00,17.07,62.12,2.859,8.5,52.3,0.0,807.159,-0.588
2025-03-25 00:00:00,15.97,66.33,3.009,7.47,71.5,0.0,807.156,-0.624
2025-03-25 01:00:00,15.38,67.92,3.609,8.47,55.4,0.0,807.239,-0.641
2025-03-25 02:00:00,14.89,68.66,2.314,8.91,84.7,0.0,807.16,-0.649
2025-03-25 03:00:00,14.39,70.96,3.309,8.82,56.5,0.0,806.849,-0.67
2025-03-25 04:00:00,13.9,74.34,2.314,6.09,57.0,0.0,806.853,-0.704
2025-03-25 05:00:00,13.28,75.71,1.754,3.75,359.7,0.0,807.048,-0.709
2025-03-25 06:00:00,12.75,77.6,1.294,3.36,339.8,0.0,807.231,-0.716
2025-03-25 07:00:00,13.27,77.44,2.149,4.87,47.8,0.0,807.719,-0.702
2025-03-25 08:00:00,13.85,74.99,2.214,5.81,31.9,0.0,808.481,-0.468
2025-03-25 09:00:00,15.95,66.02,3.305,6.73,62.9,0.0,809.169,-0.199
2025-03-25 10:00:00,18.33,56.15,3.855,6.49,92.4,0.0,809.526,0.193
2025-03-25 11:00:00,20.74,45.66,3.592,6.94,80.7,0.0,809.473,0.439
2025-03-25 12:00:00,23.14,37.53,2.436,6.7,87.7,0.0,809.428,0.774
2025-03-25 13:00:00,26.85,32.77,2.76,6.92,64.4,0.0,811.919,1.54
2025-03-25 14:00:00,29.35,25.7,3.069,7.83,179.8,0.0,812.554,1.647
2025-03-25 15:00:00,28.09,24.01,2.189,6.36,237.8,0.0,809.322,0.878
2025-03-25 16:00:00,28.06,21.74,2.446,5.27,162.7,0.0,807.941,0.805
2025-03-25 17:00:00,30.02,16.02,3.515,7.97,222.2,0.0,808.596,0.947
2025-03-25 18:00:00,27.58,11.2,3.891,7.93,254.1,0.0,805.367,-0.029
2025-03-25 19:00:00,25.81,16.25,2.801,7.87,280.2,0.0,805.515,-0.38
2025-03-25 20:00:00,21.56,44.39,5.934,10.9,69.5,0.0,806.03,-0.437
2025-03-25 21:00:00,19.62,52.31,5.347,11.07,73.0,0.0,806.798,-0.51
2025-03-25 22:00:00,18.54,55.97,2.823,9.12,106.4,0.0,807.815,-0.55
